"id","utmlong","utmlat","ESTtime","dx","dy","dist_km","dt","R2n_km2","abs.angle","rel.angle","grid.cell"
1,567090,2948628,"2016-07-11 01:00:00",7,-3,0.00761577310586391,3600,0.00068,-0.404891786285083,1.16590454050981,2780
1,567097,2948625,"2016-07-11 02:00:00",-12,-4,0.0126491106406735,7260,0.000346,-2.81984209919315,-2.41495031290807,2780
1,567085,2948621,"2016-07-11 04:01:00",-1,4,0.00412310562561766,7140,0.000778,1.81577498992176,-1.64756821806467,2780
1,567084,2948625,"2016-07-11 06:00:00",25,-8,0.0262488094968134,7200,0.000905,-0.309702944542456,-2.12547793446422,2780
1,567109,2948617,"2016-07-11 08:00:00",-78,6,0.0782304288624318,7200,1.8e-05,3.06482076232002,-2.90866160031711,2780
1,567031,2948623,"2016-07-11 10:00:00",56,26,0.0617413961617325,7200,0.006642,0.434670215149245,-2.63015054717077,2780
1,567087,2948649,"2016-07-11 12:00:00",25,-8,0.0262488094968134,7200,0.00185,-0.309702944542456,-0.744373159691701,2780
1,567112,2948641,"2016-07-11 14:00:00",-32,-11,0.0338378486313773,7200,0.000729,-2.81049657688566,-2.5007936323432,2780
1,567080,2948630,"2016-07-11 16:00:00",-5,11,0.0120830459735946,32400,0.00128,1.99742381992177,-1.47526491037215,2780
1,567075,2948641,"2016-07-12 01:00:00",2,-3,0.00360555127546399,3600,0.002098,-0.982793723247329,-2.9802175431691,2780
1,567077,2948638,"2016-07-12 02:00:00",-23,-4,0.0233452350598575,7200,0.001801,-2.96940183906685,-1.98660811581953,2780
1,567054,2948634,"2016-07-12 04:00:00",15,11,0.0186010752377383,7200,0.003764,0.632748835002183,-2.68103463311055,2780
1,567069,2948645,"2016-07-12 06:00:00",18,-15,0.02343074902772,7200,0.00281,-0.694738276196703,-1.32748711119889,2780
1,567087,2948630,"2016-07-12 08:00:00",15,-2,0.0151327459504216,7200,0.000881,-0.132551532296674,0.562186743900029,2780
1,567102,2948628,"2016-07-12 10:00:00",-5,-46,0.0462709412050371,7200,0.000296,-1.67906691765535,-1.54651538535868,2780
1,567097,2948582,"2016-07-12 12:00:00",-18,35,0.0393573373083089,7200,0.001249,2.04580708305999,-2.55831130646424,2780
1,567079,2948617,"2016-07-12 14:00:00",-2,9,0.00921954445729289,7200,0.001098,1.78946527266884,-0.256341810391155,2780
1,567077,2948626,"2016-07-12 16:00:00",-17,37,0.0407185461430047,32400,0.001369,2.0014888381814,0.212023565512566,2780
1,567060,2948663,"2016-07-13 01:00:00",2,0,0.002,3600,0.005105,0,-2.0014888381814,2780
1,567062,2948663,"2016-07-13 02:00:00",-8,-15,0.017,7200,0.004901,-2.06075365304863,-2.06075365304863,2780
1,567054,2948648,"2016-07-13 04:00:00",8,15,0.017,7200,0.00452,1.08083900054117,3.14159265358979,2780
1,567062,2948663,"2016-07-13 06:00:00",15,-105,0.106066017177982,7200,0.004901,-1.42889927219073,-2.5097382727319,2780
1,567077,2948558,"2016-07-13 08:00:00",-129,82,0.15285614151875,7200,0.004361,2.57536519217069,-2.27892084281816,2780
1,566948,2948640,"2016-07-13 10:00:00",23,-22,0.0318276609256791,7200,0.027572,-0.763179598070729,2.94464051693816,2780
1,566971,2948618,"2016-07-13 12:00:00",116,-12,0.116619037896906,7200,0.019897,-0.1030816085227,0.660097989548029,2780
1,567087,2948606,"2016-07-13 14:00:00",17,-7,0.0183847763108502,7200,0.000689,-0.390607043697687,-0.287525435174987,2780
1,567104,2948599,"2016-07-13 16:00:00",-39,25,0.0463249392876019,32400,0.000289,2.57155218989008,2.96215923358777,2780
1,567065,2948624,"2016-07-14 01:00:00",5,-5,0.00707106781186548,3600,0.002309,-0.785398163397448,2.92623495389206,2780
1,567070,2948619,"2016-07-14 02:00:00",-13,2,0.0131529464379659,7200,0.001789,2.98894332519453,-2.50884381858761,2780
1,567057,2948621,"2016-07-14 04:00:00",7,3,0.00761577310586391,7200,0.003074,0.404891786285083,-2.58405153890944,2780
1,567064,2948624,"2016-07-14 06:00:00",118,-106,0.158619040471187,7200,0.002404,-0.731877894938133,-1.13676968122322,2780
1,567182,2948518,"2016-07-14 08:00:00",-70,35,0.0782623792124926,7200,0.014116,2.67794504458899,-2.87336236765247,2780
1,567112,2948553,"2016-07-14 10:00:00",14,4,0.014560219778561,7200,0.003721,0.278299659005111,-2.39964538558388,2780
1,567126,2948557,"2016-07-14 12:00:00",-17,73,0.074953318805774,7200,0.003445,1.79959517218212,1.52129551317701,2780
1,567109,2948630,"2016-07-14 14:00:00",-10,-22,0.0241660919471891,7200,0.000265,-1.99742381992177,2.48616631507569,2780
1,567099,2948608,"2016-07-14 16:00:00",-34,15,0.0371618083521241,32400,0.000205,2.7261005576489,-1.55966092960891,2780
1,567065,2948623,"2016-07-15 01:00:00",1,-6,0.00608276253029822,3600,0.00229,-1.40564764938027,2.15143710015041,2780
1,567066,2948617,"2016-07-15 02:00:00",-12,-9,0.015,7200,0.002125,-2.49809154479651,-1.09244389541624,2780
1,567054,2948608,"2016-07-15 04:00:00",25,11,0.0273130005674953,7200,0.0034,0.414506874584786,2.91259841938129,2780
1,567079,2948619,"2016-07-15 06:00:00",-12,-57,0.0582494635168428,7200,0.001114,-1.7782925532301,-2.19279942781489,2780
1,567067,2948562,"2016-07-15 08:00:00",52,-4,0.0521536192416212,7200,0.004729,-0.076771891269778,1.70152066196032,2780
1,567119,2948558,"2016-07-15 10:00:00",41,6,0.0414366987102013,7200,0.003185,0.145310010635702,0.22208190190548,2780
1,567160,2948564,"2016-07-15 12:00:00",-6,-5,0.00781024967590665,7200,0.004804,-2.44685437739309,-2.59216438802879,2780
1,567154,2948559,"2016-07-15 14:00:00",-33,-6,0.0335410196624968,7200,0.004789,-2.96173915379732,-0.514884776404225,2780
1,567121,2948553,"2016-07-15 16:00:00",-36,81,0.0886397202161649,32400,0.003802,1.98902065637413,-1.33242549700815,2780
1,567085,2948634,"2016-07-16 01:00:00",2,2,0.00282842712474619,3600,0.001129,0.785398163397448,-1.20362249297668,2780
1,567087,2948636,"2016-07-16 02:00:00",-5,2,0.0053851648071345,7200,0.001109,2.76108627647743,1.97568811307998,2780
1,567082,2948638,"2016-07-16 04:00:00",3,0,0.003,7200,0.001476,0,-2.76108627647743,2780
1,567085,2948638,"2016-07-16 06:00:00",51,-128,0.137786066058945,7200,0.001305,-1.19163765776145,-1.19163765776145,2780
1,567136,2948510,"2016-07-16 08:00:00",44,69,0.0818352002502591,7200,0.011392,1.00312990242302,2.19476756018447,2780
1,567180,2948579,"2016-07-16 10:00:00",-53,-21,0.0570087712549569,7200,0.005849,-2.76434359394743,2.51571181080913,2780
1,567127,2948558,"2016-07-16 12:00:00",57,-7,0.0574282160614449,7200,0.003361,-0.122195170691355,2.64214842325608,2780
1,567184,2948551,"2016-07-16 14:00:00",-1,22,0.0220227155455452,7200,0.009153,1.61621960621647,1.73841477690783,2780
1,567183,2948573,"2016-07-16 16:00:00",-112,18,0.113437207299898,32400,0.006722,2.98224101268588,1.3660214064694,2780
1,567071,2948591,"2016-07-17 01:00:00",14,35,0.0376961536499415,3600,0.00221,1.19028994968253,-1.79195106300334,2780
1,567085,2948626,"2016-07-17 02:00:00",-24,-7,0.025,7200,0.000873,-2.85779854438147,2.23509681311559,2780
1,567061,2948619,"2016-07-17 04:00:00",1,7,0.00707106781186548,7200,0.002626,1.42889927219073,-1.99648749060739,2780
1,567062,2948626,"2016-07-17 06:00:00",17,10,0.019723082923316,7200,0.002644,0.531724067258806,-0.897175204931927,2780
1,567079,2948636,"2016-07-17 08:00:00",20,-37,0.0420594816896262,7200,0.001573,-1.07524465330907,-1.60696872056787,2780
1,567099,2948599,"2016-07-17 10:00:00",10,9,0.0134536240470737,7200,0.000394,0.732815101786507,1.80805975509557,2780
1,567109,2948608,"2016-07-17 12:00:00",64,6,0.0642806347199528,7200,4.5e-05,0.0934767811585895,-0.639338320627917,2780
1,567173,2948614,"2016-07-17 14:00:00",-115,-69,0.134111893581442,7200,0.003721,-2.60117315331921,-2.6946499344778,2780
1,567058,2948545,"2016-07-17 16:00:00",48,21,0.0523927475897189,32400,0.007677,0.412410441597387,3.0135835949166,2780
1,567106,2948566,"2016-07-18 01:00:00",-26,44,0.0511077293567226,3600,0.00234,2.10450451843416,1.69209407683677,2780
1,567080,2948610,"2016-07-18 02:00:00",-3,-15,0.0152970585407784,7200,0.00104,-1.76819188664478,2.41048890210065,2780
1,567077,2948595,"2016-07-18 04:00:00",27,19,0.0330151480384384,7200,0.001586,0.613207348874509,2.38139923551929,2780
1,567104,2948614,"2016-07-18 06:00:00",70,-39,0.0801311425102625,7200,6.4e-05,-0.508310625010827,-1.12151797388534,2780
1,567174,2948575,"2016-07-18 08:00:00",-84,50,0.0977547952787995,7200,0.005365,2.60468191084975,3.11299253586058,2780
1,567090,2948625,"2016-07-18 10:00:00",-3,-93,0.0930483745156249,7200,0.000605,-1.60304320923015,2.07546018709969,2780
1,567087,2948532,"2016-07-18 12:00:00",12,65,0.066098411478643,7200,0.007349,1.38823647366399,2.99127968289414,2780
1,567099,2948597,"2016-07-18 14:00:00",12,-26,0.0286356421265527,7200,0.000458,-1.13838855122436,-2.52662502488835,2780
